user,user,cpm,error_rate,dwell_avg,dwell_std,flight_avg,flight_std,click_dwell_avg,click_flight_avg,pressure_touch,scroll_x,scroll_y,double_click,swipe_speed_avg,tilt_angle_avg
user6,M,35.42,,0.5,0.76,931.57,1091.12,0,0,0.50 (Medium Touch),552.18,1072.37,,,70.61
user6,M,19.68,,1.2,0.84,1183.5,375.55,0,0,0.50 (Medium Touch),560.83,1072.37,,,54.6
user6,M,29.3,,1.83,2.56,884.4,722.14,0,0,0.50 (Medium Touch),575.73,1072.37,,,55.24
user6,M,42.67,,1,0.82,734.56,506.62,0,0,0.50 (Medium Touch),519.73,1072.37,,,43.79
user6,M,35.51,,0.86,0.9,695.5,702.12,0,0,0.10 (Soft Touch),578.88,1072.37,,,42.51
user6,M,32.29,,1.57,1.51,737,499.66,0,0,0.10 (Soft Touch),525.73,1072.37,,,41.35
user6,M,32.29,,1.57,1.51,737,499.66,0,0,0.50 (Medium Touch),525.73,792.03,,,42.14
user6,M,38.26,,0.88,0.83,800.86,667.61,0,0,0.10 (Soft Touch),552.4,1072.37,,,43.26
user6,M,40.51,,1.13,1.13,623.57,467.47,0,0,0.10 (Soft Touch),535.57,1072.37,,,43.02
user6,M,17.87,,0.5,0.76,660,465.67,0,0,0.10 (Soft Touch),574.45,1072.37,,,40.93
user6,M,17.87,,0.5,0.76,660,465.67,0,0,0.50 (Medium Touch),574.45,685.1,,,42.8
user6,M,22.14,,0.71,0.49,871.5,586.59,0,0,0.50 (Medium Touch),587.83,1072.37,,,42.76
user6,M,40.98,,0.67,0.71,364.63,280.72,0,0,0.10 (Soft Touch),583.82,1072.37,,,41.16
user6,M,31.23,,2.83,3.06,1162.8,893.26,0,0,0.10 (Soft Touch),612.37,1072.37,,,41.56
user6,M,61.26,10,2.08,1.92,814.88,1560.19,0,0,0.10 (Soft Touch),545.2,912.38,,,44.16
user6,M,31.05,,1.14,1.77,1046.5,691.12,0,0,0.50 (Medium Touch),468.07,1072.37,,,42.72
user6,M,33.52,,0.83,0.75,768.2,382.59,0,0,0.10 (Soft Touch),578.6,1072.37,,,43.46
user6,M,38.72,,1.17,0.98,731.4,343.65,0,0,0.10 (Soft Touch),568.25,1072.37,,,42.68
user6,M,36.58,,1.11,1.05,369.5,371.92,0,0,0.10 (Soft Touch),518.68,1072.37,,,41.29
user6,M,41.78,,1.25,1.39,494.14,405.72,0,0,0.50 (Medium Touch),609.32,1072.37,,,40.85
user6,M,39.35,,0.86,0.69,675.5,414.16,0,0,0.10 (Soft Touch),587.32,1072.37,,,40.4
user6,M,16,,1,1.1,643.8,273.16,0,0,0.50 (Medium Touch),477,1072.37,,,40.91
user6,M,44.06,,0.7,0.95,464.89,510.89,0,0,0.50 (Medium Touch),563.33,1072.37,,,45.24
user6,M,27.98,,1,1.55,851,437.19,0,0,0.10 (Soft Touch),512.52,1072.37,,,42.92
user6,M,82.39,8,1.45,1.52,497.94,824.46,0,0,0.10 (Soft Touch),539.68,1072.37,,,45.19
user6,M,62.91,4,0.87,1.06,336.41,353.04,0,0,0.10 (Soft Touch),520.23,1072.37,,,47.09
user6,M,54.97,,0.67,1,467.5,341.49,0,0,0.50 (Medium Touch),520.48,806.65,,,44.27
user6,M,72.33,10,1.81,2.2,628.4,1001.95,0,0,0.10 (Soft Touch),494.45,1072.37,,,44.74
user6,M,42.01,,0.82,0.75,744.4,686.1,0,0,0.10 (Soft Touch),549.92,1072.37,,,43.25
user6,M,22.79,,1.5,1.76,735.6,420.72,0,0,0.10 (Soft Touch),496.05,1072.37,,,41.97
user6,M,46.66,,1.36,1.36,729.9,671.27,0,0,0.50 (Medium Touch),488.08,1072.37,,,42.51
user6,M,38.91,,1.44,1.59,711.13,508.29,0,0,0.10 (Soft Touch),490.85,1072.37,,,41.93
user6,M,39.18,,1.29,0.95,773.33,542.01,0,0,0.10 (Soft Touch),584.92,1072.37,,,43.39
user6,M,60.32,9,2,2.61,701.17,1127.66,0,0,0.50 (Medium Touch),527.58,837.95,,,40.49
user6,M,41.39,,1.08,0.9,484.64,385.07,0,0,0.50 (Medium Touch),556.35,1072.37,,,42.69
user6,M,8.79,,0.88,0.64,429.86,347.19,0,0,0.50 (Medium Touch),537,1072.37,,,55.48
user6,M,47.41,,0.88,0.35,518.57,470.33,0,0,0.50 (Medium Touch),558.33,1089.57,,,131.65
user6,M,42.63,,0.63,0.74,806.57,779.48,0,0,0.10 (Soft Touch),548.38,1072.37,,,118.41
user6,M,47.53,,0.88,1.36,666.71,489.41,0,0,0.10 (Soft Touch),463.1,1072.37,,,131.42
user6,M,36.28,,1.43,1.51,813.33,546.98,0,0,0.10 (Soft Touch),554.65,1072.37,,,132.34
user6,M,32.17,,1,0.63,961.2,451.51,0,0,0.10 (Soft Touch),555.52,1072.37,,,128.67
user6,M,63.91,,0.44,0.53,286.88,189.41,0,0,0.50 (Medium Touch),540,1072.37,,,122.09
user6,M,29.24,2,2.09,2.17,715,524.72,0,0,0.50 (Medium Touch),510.02,1072.37,,,117.67
user6,M,29.24,2,2.09,2.17,715,524.72,0,0,0.10 (Soft Touch),510.02,1072.37,,,118.44
user6,M,29.7,2,2.78,2.54,1174.25,514.74,0,0,0.10 (Soft Touch),528.7,1072.37,,,122.39
user6,M,36.7,,0.86,0.69,830,576.05,0,0,0.50 (Medium Touch),570,1072.37,,,128.26
user6,M,42.28,,0.88,1.36,498,414.39,0,0,0.50 (Medium Touch),517.48,1072.37,,,121.43
user6,M,16.59,,1.2,1.1,896,275.39,0,0,0.10 (Soft Touch),577.07,1072.37,,,116.47
user6,M,35.53,,0.63,0.52,639.86,485.32,0,0,0.50 (Medium Touch),545.67,1072.37,,,121.41
user6,M,26.25,,1.67,2.25,849.2,467.59,0,0,0.10 (Soft Touch),528.78,1072.37,,,112.53
user6,M,52.72,,0.67,0.71,462.5,415.6,0,0,0.10 (Soft Touch),558.52,1100.08,,,118.97
user6,M,36.86,,0.89,0.78,1077.38,740.92,0,0,0.50 (Medium Touch),443.72,1072.37,,,118.72
user6,M,38.75,,0.6,0.7,571.22,703.21,0,0,0.50 (Medium Touch),543.73,1072.37,,,124.86
user6,M,58.89,10,1.54,1.59,678.96,1269.39,0,0,0.50 (Medium Touch),635.6,1109.73,,,117.31
user6,M,41.42,,0.43,0.53,692.67,409.31,0,0,0.10 (Soft Touch),599.9,1072.37,,,116.59
user6,M,71.13,9,1.81,1.83,584.84,768.48,0,0,0.10 (Soft Touch),527.48,947.67,,,120.87
user6,M,53.6,,1.33,1.87,498,414.82,0,0,0.50 (Medium Touch),458.87,990.2,,,124.13
user6,M,39.67,,1.14,1.86,516.5,454.22,0,0,0.50 (Medium Touch),513.58,1072.37,,,116.37
user6,M,44.99,,1.36,0.81,845.9,780.71,0,0,0.50 (Medium Touch),433.68,1072.37,,,133.26
user6,M,39.52,,0.5,0.53,861.29,880.51,0,0,0.10 (Soft Touch),543.37,1072.37,,,128.31
user6,M,44.48,,1.5,1.51,572.86,473.75,0,0,0.10 (Soft Touch),535.77,1072.37,,,120.98
user6,M,39.26,,0.7,0.67,414.44,432.54,0,0,0.10 (Soft Touch),448.7,1072.37,,,112.34
user6,M,46.7,,0.88,0.99,427.57,377.43,0,0,0.10 (Soft Touch),572.62,1072.37,,,118.72
user6,M,31.39,,1.33,1.51,847.4,522.36,0,0,0.10 (Soft Touch),499.55,1072.37,,,124.73
user6,M,59.63,10,1.41,1.25,535.92,852.58,0,0,0.10 (Soft Touch),556.58,1072.37,,,102.03
user6,M,16.89,8,2.35,3.26,634.41,889,0,0,0.10 (Soft Touch),606.82,1072.37,,,119.62
user6,M,50.91,,0.55,0.69,486.8,336.3,0,0,0.10 (Soft Touch),476.62,1072.37,,,118.45
user6,M,50.89,,0.91,0.94,530,463.18,0,0,0.10 (Soft Touch),522.58,1072.37,,,127.14
user6,M,33.63,,1,0.93,714.57,552.72,0,0,0.50 (Medium Touch),475,1072.37,,,120.03
user6,M,43.77,,0.63,0.74,769.29,770.29,0,0,0.10 (Soft Touch),556.33,1072.37,,,137.03
user6,M,31.75,,1,0.89,1096.8,638.96,0,0,0.50 (Medium Touch),543.62,1072.37,,,147.71
user6,M,58.52,,0.44,0.53,469,456.6,0,0,0.50 (Medium Touch),610.42,1072.37,,,136.41
user6,M,55.45,,0.82,0.87,642.3,506.88,0,0,0.50 (Medium Touch),452.93,1072.37,,,146.13
user6,M,50.03,,0.75,1.04,500,530.29,0,0,0.50 (Medium Touch),548.75,1072.37,,,138.44
user6,M,52.99,,0.89,0.78,490.75,410.2,0,0,0.50 (Medium Touch),496.68,1072.37,,,122.6
user6,M,1.95,,0.86,0.69,775.5,513.05,0,0,0.10 (Soft Touch),544.98,1072.37,,,102.4
user6,M,50.54,,0.22,0.44,453.5,455.15,0,0,0.50 (Medium Touch),486.72,1072.37,,,97.64
user6,M,33.35,,0.67,0.52,842.8,581.08,0,0,0.10 (Soft Touch),497.18,1072.37,,,99.8
user6,M,56.87,,0.89,1.27,364.13,300.61,0,0,0.50 (Medium Touch),519.08,1072.37,,,109.68
user6,M,37.48,,0.86,1.07,725.33,459.3,0,0,0.50 (Medium Touch),531.55,1072.37,,,105.59
user6,M,40.21,,0.88,0.64,697.57,550.8,0,0,0.50 (Medium Touch),441.52,1072.37,,,105.92
user6,M,98.34,15,1.38,1.73,477.53,672.05,0,0,0.10 (Soft Touch),479.43,1072.37,,,112.89
user6,M,61.82,,0.45,0.69,346.6,245.75,0,0,0.50 (Medium Touch),450.8,1072.37,,,100.11
user6,M,101.67,3,0.97,1.16,418.69,680.89,0,0,0.10 (Soft Touch),416.4,1072.37,,,109.57
user6,M,43.38,,1,1.31,626.14,476.53,0,0,0.50 (Medium Touch),447.77,1072.37,,,105.92
user6,M,39.86,,0.63,0.52,798.14,738.97,0,0,0.50 (Medium Touch),449.25,1072.37,,,110.28
user6,M,23.73,,1,1.15,919.33,668.19,0,0,0.50 (Medium Touch),520.38,1072.37,,,111.04
user6,M,34.99,,2.29,2.56,282,166.96,0,0,0.10 (Soft Touch),503.37,1072.37,,,122.23
user6,M,39.78,,1.43,1.27,484.83,264.16,0,0,0.50 (Medium Touch),585.17,1072.37,,,121.94
user6,M,63.45,,0.93,1.1,480,386.2,0,0,0.10 (Soft Touch),532.07,1072.37,,,45.06
user6,M,49.21,,1,1.15,569.33,373.72,0,0,0.10 (Soft Touch),530.58,1072.37,,,46.76
user6,M,50.37,,1.17,1.19,577.09,531.56,0,0,0.10 (Soft Touch),565.55,1072.37,,,45.34
user7,M,15.56,,4.8,2.68,978.75,453.18,0,0,0.10 (Soft Touch),313.67,814,,,28.76
user7,M,22.49,2,4.44,4.1,740,368.92,0,0,0.10 (Soft Touch),365.22,805.3,,,26.2
user7,M,26.37,,2.2,0.84,768.25,134.63,0,0,0.10 (Soft Touch),96.23,645.88,,,21.63
user7,M,28.59,,1.8,1.3,792.5,155.32,0,0,0.10 (Soft Touch),0,402.12,,,32.1
user7,M,17.69,,2.2,0.45,911.5,558.84,0,0,0.10 (Soft Touch),338.97,802.97,,,35.73
user7,M,20.84,,2.6,2.3,1131.75,640.58,0,0,0.10 (Soft Touch),238.53,731.1,,,32.29
user7,M,21.18,,2.6,1.34,800.5,579.79,0,0,0.10 (Soft Touch),220.43,724.37,,,20.35
user7,M,31.46,,3.2,1.92,655.25,282.11,0,0,0.10 (Soft Touch),145.22,625.23,,,24.13
user7,M,23.93,,2.4,1.67,675,354.38,0,0,0.10 (Soft Touch),394.47,830.97,,,34.89
user7,M,28.5,,3,2.35,888.25,96.55,0,0,0.10 (Soft Touch),425.98,830.97,,,22.6
user7,M,23.09,,3.2,3.27,464.25,140.25,0,0,0.10 (Soft Touch),405.25,830.97,,,22.29
user7,M,52.91,10,5,3.73,721.68,1426.67,0,0,0.10 (Soft Touch),383.62,830.97,,,24.4
user7,M,22.93,,2,1.41,845.75,372.41,0,0,0.10 (Soft Touch),399.58,830.97,,,31.84
user7,M,46.87,,2,2,775.75,333.5,0,0,0.50 (Medium Touch),351.3,593.3,,,22.98
user7,M,22.88,,2.8,2.49,548.25,256.33,0,0,0.10 (Soft Touch),352.7,830.97,,,33.38
user7,M,45.92,6,4.94,2.74,773.67,828.72,0,0,0.10 (Soft Touch),368.65,830.97,,,36.76
user7,M,45.15,3,4.73,4.22,527.5,414.95,0,0,0.50 (Medium Touch),381.72,830.97,,,26.22
user7,M,20.23,,3.6,2.19,746.75,92.12,0,0,0.10 (Soft Touch),386.33,830.97,,,45.08
user7,M,32.85,,1.8,1.64,536,213.05,0,0,0.10 (Soft Touch),397.95,830.97,,,58.01
user7,M,33.89,1,2.29,2.69,790.33,790.12,0,0,0.50 (Medium Touch),428.7,760.97,1,,59.44
user7,M,59.41,4,6,5.26,509.92,301.13,0,0,0.10 (Soft Touch),389.3,830.97,,,57.89
user7,M,24.92,,3,2.83,563.25,350.87,0,0,0.10 (Soft Touch),383.58,813.75,,,57.95
user7,M,22.4,,3.4,2.3,1518.75,442.14,0,0,0.10 (Soft Touch),401.77,830.97,,,58.03
user7,M,33.15,,3,1.58,929.5,148.6,0,0,0.10 (Soft Touch),381.38,830.97,,,59.69
user7,M,44.62,1,3.86,3.76,538.83,330.23,0,0,0.10 (Soft Touch),379.57,830.97,,,61.22
user7,M,27.01,,2.8,2.95,870,528.09,0,0,0.10 (Soft Touch),392.47,830.97,,,59.53
user7,M,42.02,5,4.87,4.16,809.79,643.64,0,0,0.10 (Soft Touch),367.78,806.3,1,,57.06
user7,M,26.41,,4.4,3.44,777,244.53,0,0,0.10 (Soft Touch),367.5,830.97,,,55.44
user7,M,46.63,1,3.29,2.75,707.83,375.05,0,0,0.10 (Soft Touch),329.98,830.97,,,57.31
user7,M,104.3,26,4.16,2.85,413.86,681.18,0,0,0.10 (Soft Touch),387.6,830.97,,,59.05
user7,M,33.01,1,2.71,3.68,804.33,266.62,0,0,0.50 (Medium Touch),398,830.97,,,58.36
user7,M,44.24,2,4.56,3.47,592.25,331.84,0,0,0.10 (Soft Touch),399.2,830.97,,,58.98
user7,M,35.66,,1.8,1.64,698,459.9,0,0,0.10 (Soft Touch),390.95,830.97,,,59.31
user7,M,44.67,1,4.14,2.85,580.67,259.46,0,0,0.10 (Soft Touch),363.65,830.97,,,58.36
user7,M,32.58,,2.8,2.49,816.5,316.59,0,0,0.10 (Soft Touch),365.62,830.97,,,58.85
user7,M,35.84,2,3.22,2.64,550.5,404.59,0,0,0.10 (Soft Touch),408.22,830.97,,,57.88
user7,M,41.03,1,3.14,2.73,583.5,437.64,0,0,0.10 (Soft Touch),398.37,830.97,,,59.59
user7,M,31.83,,3.6,2.3,684.25,298.46,0,0,0.10 (Soft Touch),402.32,830.97,,,58.81
user7,M,22.74,,2.6,1.52,990.5,378.55,0,0,0.10 (Soft Touch),314.03,830.97,,,60.37
user7,M,24.91,,2.8,2.49,488.5,120.69,0,0,0.10 (Soft Touch),406.17,830.97,,,58.14
user7,M,52.42,9,4.47,3.04,592.22,825.08,0,0,0.10 (Soft Touch),366.03,830.97,,,61.78
user7,M,19.59,,3,2,926,234.32,0,0,0.10 (Soft Touch),415.28,830.97,,,61.87
user7,M,53.24,6,6.05,5.63,692,607.87,0,0,0.10 (Soft Touch),377.53,830.97,,,58.21
user7,M,32.41,5,5.53,4.52,1061.21,540.01,0,0,0.10 (Soft Touch),436.8,830.97,,,56
user7,M,22.35,,3.6,2.41,669,299.95,0,0,0.10 (Soft Touch),425.58,830.97,,,56.1
user7,M,43.49,2,4.33,3.94,861,332.47,0,0,0.10 (Soft Touch),406.83,830.97,,,60.11
user7,M,68.33,10,3.75,2.1,519,1031.53,0,0,0.10 (Soft Touch),338.97,802.97,,,61.42
user7,M,24.98,,2.6,1.34,864.75,518.13,0,0,0.50 (Medium Touch),325.72,830.97,,,28.26
user7,M,25.55,2,3.67,3.54,1276.13,1140.32,0,0,0.50 (Medium Touch),326.03,734.07,,,25.74
user7,M,22.42,1,2.71,2.21,532,245.87,0,0,0.10 (Soft Touch),388.03,830.97,,,37.93
user7,M,30.08,,2.6,1.14,708.75,381.84,0,0,0.10 (Soft Touch),373.53,830.97,,,36.1
user7,M,28.64,,2.4,1.14,1172.75,422.86,0,0,0.10 (Soft Touch),394.9,830.97,,,32.47
user7,M,25.32,1,4.43,4.93,505.17,143.33,0,0,0.10 (Soft Touch),326.73,830.97,,,33.75
user7,M,29.36,,2.6,2.41,516.75,296.74,0,0,0.10 (Soft Touch),341.55,830.97,,,46.31
user7,M,38.7,13,4.62,4.33,704.4,1643.65,0,0,0.10 (Soft Touch),389.25,830.97,,,20.44
user7,M,4.8,,3.4,1.52,939,291.3,0,0,0.10 (Soft Touch),347.33,830.97,,,44.01
user7,M,28.95,1,4.57,6,715.33,311.21,0,0,0.10 (Soft Touch),334,830.97,,,40.3
user7,M,27.81,,3.6,2.3,678.5,359.84,0,0,0.10 (Soft Touch),376.43,830.97,,,40.22
user7,M,31.42,,2.2,0.84,673,257.14,0,0,0.50 (Medium Touch),402.85,830.97,,,37.45
user7,M,59.51,10,4.65,3.03,618.63,811.75,0,0,0.10 (Soft Touch),422.8,830.97,,,37.39
user7,M,55.28,8,4.06,2.69,684.82,853.01,0,0,0.50 (Medium Touch),434.38,830.97,,,36.76
user7,M,55.28,8,4.06,2.69,684.82,853.01,0,0,0.10 (Soft Touch),412.05,722.63,,,36.7
user7,M,21.12,,3.2,2.28,1437.75,501.43,0,0,0.50 (Medium Touch),407.07,830.97,,,35.25
user7,M,26.39,,2.4,1.95,924,438.42,0,0,0.10 (Soft Touch),350.63,830.97,,,36.14
user7,M,33.56,,3,1,831.25,710.78,0,0,0.50 (Medium Touch),326.43,830.97,,,36.04
user7,M,35.45,1,2.43,2.15,550,262.92,0,0,0.50 (Medium Touch),372.38,830.97,,,37.46
user7,M,39,1,4.14,3.13,722.5,370.12,0,0,0.50 (Medium Touch),379.48,830.97,,,37.94
user7,M,34.55,,1.8,0.45,692.5,185.45,0,0,0.10 (Soft Touch),364.13,830.97,,,36.61
user7,M,32.24,,1.2,0.45,562.25,194.58,0,0,0.10 (Soft Touch),380.75,830.97,,,36.55
user7,M,11.51,,2,0.71,950,315.79,0,0,0.10 (Soft Touch),352.37,830.97,,,55.39
user7,M,27.42,,2.2,1.1,685.25,405.76,0,0,0.10 (Soft Touch),389.15,830.97,,,37.91
user7,M,28.2,,2,1.22,710.25,68.57,0,0,0.10 (Soft Touch),373.03,830.97,,,33.86
user7,M,22.59,,1.2,1.3,752.75,383.15,0,0,0.50 (Medium Touch),445.17,830.97,,,38
user7,M,22.8,,2.2,1.3,1426.75,1179.56,0,0,0.50 (Medium Touch),401.62,830.97,,,36.11
user7,M,47.63,3,4.09,3.59,792.7,611.28,0,0,0.10 (Soft Touch),352.73,830.97,,,35.56
user7,M,27.52,,2.4,1.14,1238.5,345.3,0,0,0.10 (Soft Touch),337.2,830.97,,,36.95
user7,M,39.7,3,3.73,2.69,803.3,462.49,0,0,0.10 (Soft Touch),431.07,830.97,1,,32.72
user7,M,28.78,,3,1.87,1096.75,410.44,0,0,0.10 (Soft Touch),344.42,830.97,,,33.23
user7,M,52.26,3,4.55,4.34,645.3,299.92,0,0,0.10 (Soft Touch),341.43,830.97,,,34.94
user7,M,25.5,,3.2,1.64,1122.25,205.37,0,0,0.10 (Soft Touch),325.43,830.97,,,33.22
user7,M,39.02,1,2.29,2.21,844.67,413.97,0,0,0.10 (Soft Touch),358.57,684.2,,,31.8
user7,M,26.66,,2.6,2.61,665.5,365.3,0,0,0.10 (Soft Touch),288.68,830.97,,,32.21
user7,M,26.66,,2.6,2.61,665.5,365.3,0,0,0.10 (Soft Touch),288.68,774.97,,,32.87
user7,M,34.91,,3.2,2.39,1111.25,187.97,0,0,0.50 (Medium Touch),345.02,830.97,,,34.83
user7,M,52.78,2,6.22,6.02,608.25,212.48,0,0,0.10 (Soft Touch),320.07,659.98,,,29.64
user7,M,28.18,,4.2,3.35,968.25,226.79,0,0,0.10 (Soft Touch),351.87,830.97,,,32.1
user7,M,48.42,4,4.69,3.25,835.67,1177,0,0,0.10 (Soft Touch),377.4,830.97,,,32.37
user7,M,16.85,,1.8,1.1,2757.75,3535.69,0,0,0.10 (Soft Touch),370.1,830.97,,,35.18
user7,M,16.85,,1.8,1.1,2757.75,3535.69,0,0,0.10 (Soft Touch),370.1,830.97,,,35.57
user7,M,21.09,,2.6,2.07,876.25,247.98,0,0,0.10 (Soft Touch),391.38,830.97,,,32.36
user7,M,39.6,1,4.57,6.16,774.17,465.53,0,0,0.50 (Medium Touch),307.3,830.97,,,31.97
user7,M,22.21,,3.2,0.45,1193.25,452.04,0,0,0.50 (Medium Touch),337.83,842.97,,,34.85
user7,M,29.38,1,3.14,3.93,739.83,317.38,0,0,0.10 (Soft Touch),408.37,830.97,,,33.46
user7,M,20.75,,2.4,1.34,922.5,385.61,0,0,0.10 (Soft Touch),284.55,830.97,,,34.4
user7,M,18.18,,1.4,1.52,723,234.04,0,0,0.10 (Soft Touch),358.97,702.97,,,43.81
user7,M,32.21,,2.2,1.92,860.5,165.18,0,0,0.50 (Medium Touch),382.23,830.97,,,42.26
user7,M,22.63,,4.4,4.77,932.25,355.29,0,0,0.10 (Soft Touch),337.2,830.97,,,42.74
user7,M,57.35,8,4.33,4.14,780.53,1411.55,0,0,0.10 (Soft Touch),327.97,735.97,,,42.19
user7,M,30.71,,2.2,1.64,1071.5,360.27,0,0,0.50 (Medium Touch),330.32,830.97,,,42.02
user7,M,23.75,,2,1.41,1171,1251.95,0,0,0.10 (Soft Touch),330.77,830.97,,,42.71
user7,M,23.15,,2,1.73,877.75,331.64,0,0,0.50 (Medium Touch),326.38,830.97,,,43.57
user7,M,23.57,,3.2,1.79,831.5,330.19,0,0,0.10 (Soft Touch),375.47,830.97,,,42
user7,M,37.98,,2.6,2.07,724,378.44,0,0,0.50 (Medium Touch),401.17,830.97,,,52.53
user7,M,25.9,,3.2,2.49,989.25,493.86,0,0,0.10 (Soft Touch),416.67,830.97,,,55.94
user7,M,29.81,2,3.88,2.7,615.43,348.78,0,0,0.10 (Soft Touch),428.82,830.97,1,,55.8
user7,M,22.26,,2.6,1.52,993,341.98,0,0,0.10 (Soft Touch),357.02,830.97,,,56.58
user7,M,26.89,,4,3.32,1246.25,1378.83,0,0,0.10 (Soft Touch),329.73,830.97,,,55.87
user7,M,21.73,,4.2,2.77,897.25,853.12,0,0,0.10 (Soft Touch),379.85,830.97,,,58.46
user7,M,15.64,,2.8,2.17,1133.75,289.81,0,0,0.50 (Medium Touch),382.28,716.8,,,58.81
user7,M,18.24,,2.2,1.92,742.25,295.61,0,0,0.10 (Soft Touch),375.52,830.97,,,60.32
user7,M,12.97,,3.2,1.3,744.75,464.29,0,0,0.10 (Soft Touch),345.95,830.97,,,61.93
user7,M,20.98,,2.2,0.45,2041.5,1451.94,0,0,0.10 (Soft Touch),414.8,830.97,,,63.67
user7,M,14.07,,3.4,1.14,1694.75,445.07,0,0,0.50 (Medium Touch),399.17,830.97,,,61.13
user7,M,15.52,,2.4,1.82,1138.5,137.14,0,0,0.50 (Medium Touch),338.97,802.97,,,62.28
user7,M,26.14,,2.6,2.41,641,288,0,0,0.50 (Medium Touch),398.08,830.97,1,,31.34
user7,M,27.02,,2.8,1.79,489.25,302.31,0,0,0.10 (Soft Touch),353.93,830.97,,,33.66
user7,M,34.48,,3,1.22,637.75,56.03,0,0,0.50 (Medium Touch),367.55,830.97,,,32.57
user7,M,40.01,8,5,3.58,937.88,1722.23,0,0,0.50 (Medium Touch),310.12,711.33,,,33.53
user7,M,63.32,11,4.05,2.63,671.52,990.64,0,0,0.50 (Medium Touch),327.42,830.97,,,30.47
user7,M,21.21,,1.4,1.14,924,435.06,0,0,0.10 (Soft Touch),395.1,830.97,,,31
user7,M,10.79,,2.4,1.14,566.75,214.52,0,0,0.50 (Medium Touch),349.92,830.97,,,43.29
user7,M,20.33,,2.4,0.55,1015.75,385.18,0,0,0.10 (Soft Touch),344.72,830.97,,,31.19
user7,M,49.07,1,4.43,5.32,537,441.12,0,0,0.10 (Soft Touch),327.87,830.97,,,30.61
user7,M,41.43,1,3.29,2.56,836.5,382.99,0,0,0.10 (Soft Touch),395.93,837.3,,,31.59
user7,M,41.27,2,3,2.07,609.29,367.34,0,0,0.50 (Medium Touch),359,830.97,,,31.6
user7,M,27.14,,2.2,1.79,699.25,132.33,0,0,0.50 (Medium Touch),333.33,830.97,,,38.57
user7,M,20.89,,3.4,1.67,769.5,243.24,0,0,0.10 (Soft Touch),382.45,763.35,,,46.45
user7,M,41.5,7,4.28,2.44,817.35,992.45,0,0,0.10 (Soft Touch),386.28,830.97,,,42.19
user7,M,28.53,,2.8,1.48,963.75,261.14,0,0,0.50 (Medium Touch),348.27,830.97,,,44.51
user7,M,45.69,1,2.43,1.81,576.67,231.44,0,0,0.10 (Soft Touch),327.78,830.97,,,45.2
user7,M,38.2,1,3.57,2.15,829.83,414.48,0,0,0.10 (Soft Touch),357.9,830.97,,,49.45
user7,M,38.2,1,3.57,2.15,829.83,414.48,0,0,0.10 (Soft Touch),357.9,783.63,,,49.72
user7,M,36.92,,2.2,1.79,608.25,512.79,0,0,0.50 (Medium Touch),377.5,830.97,,,50.22
user7,M,49.71,4,4.92,3.8,743.92,573.28,0,0,0.10 (Soft Touch),386.38,830.97,,,51.79
user7,M,30.7,,2.6,1.67,871,184.27,0,0,0.50 (Medium Touch),344.33,830.97,,,52.63
user7,M,29.12,,3,2.35,587.25,513.13,0,0,0.50 (Medium Touch),399.03,856.3,,,56.21
user7,M,31.63,1,3.43,3.6,800.67,320.67,0,0,0.50 (Medium Touch),331.57,830.97,1,,53.9
user7,M,25.43,,2.2,1.3,1193.75,444.34,0,0,0.50 (Medium Touch),370.43,830.97,,,55.47
user7,M,21.61,,4,3.16,894,661.11,0,0,0.50 (Medium Touch),352.68,830.97,,,59.5
user7,M,31.65,,3.8,2.17,592,402.37,0,0,0.50 (Medium Touch),341.25,830.97,,,55.33
user7,M,30.23,,2.2,2.17,520.25,210.43,0,0,0.10 (Soft Touch),367.1,830.97,,,58.39
user7,M,33,,3.2,1.3,914.25,349.9,0,0,0.50 (Medium Touch),361.42,830.97,,,59.8
user7,M,21.1,,3,1.22,1392.5,1160.75,0,0,0.50 (Medium Touch),360.53,830.97,,,30.36
user7,M,8.14,,2.6,1.67,808.75,519.63,0,0,0.10 (Soft Touch),395.07,830.97,,,42.93
user7,M,58.23,14,4.29,2.82,680.43,1948.93,0,0,0.10 (Soft Touch),402.8,783.55,,,37.62
user7,M,29.24,,4.2,2.95,1015.75,346.52,0,0,0.10 (Soft Touch),304.15,830.97,,,35.86
user7,M,20.95,,3,1.87,906.25,440.21,0,0,0.50 (Medium Touch),409.18,826.3,,,38.21
user7,M,15.54,,4.4,4.1,2058.25,1640.93,0,0,0.50 (Medium Touch),340.08,830.97,,,34.53
user7,M,29.37,,3.6,2.3,891.75,672.53,0,0,0.10 (Soft Touch),338.43,830.97,,,36.56
user7,M,30.3,,1.8,1.3,665.25,420.48,0,0,0.50 (Medium Touch),360.87,830.97,,,35.07
user7,M,30.54,1,3.57,2.94,912.33,683.13,0,0,0.50 (Medium Touch),350.1,830.97,,,34.95
user7,M,36.69,1,4.43,5.19,792.33,223.35,0,0,0.10 (Soft Touch),339.83,830.97,,,32.74
user7,M,25.86,1,4.29,4.57,590.33,429.58,0,0,0.10 (Soft Touch),372.37,830.97,,,35.55
user7,M,23.68,,2.6,2.3,1031,416.99,0,0,0.50 (Medium Touch),343.45,830.97,,,39.94
user7,M,9.36,,3.6,3.51,5759.5,9453.79,0,0,0.50 (Medium Touch),394.23,830.97,,,38.92
user7,M,36.39,,3.4,3.36,510.75,228.83,0,0,0.50 (Medium Touch),389.83,830.97,,,37.03
